GO ID	Description	p-value	q-value	Enrichment (Target Ratio; BG Ration)	Genes
GO:0006323	DNA packaging	0.0343575866163227	0.181452952910162	2.28 (6/428; 15/2435)	ostta01g06340 ostta01g06350 ostta02g00100 ostta11g02160 ostta12g00980 ostta16g01060
GO:0006334	nucleosome assembly	0.0343575866163227	0.181452952910162	2.28 (6/428; 15/2435)	ostta01g06340 ostta01g06350 ostta02g00100 ostta11g02160 ostta12g00980 ostta16g01060
GO:0031497	chromatin assembly	0.0343575866163227	0.181452952910162	2.28 (6/428; 15/2435)	ostta01g06340 ostta01g06350 ostta02g00100 ostta11g02160 ostta12g00980 ostta16g01060
GO:0034728	nucleosome organization	0.0343575866163227	0.181452952910162	2.28 (6/428; 15/2435)	ostta01g06340 ostta01g06350 ostta02g00100 ostta11g02160 ostta12g00980 ostta16g01060
GO:0065004	protein-DNA complex assembly	0.0343575866163227	0.181452952910162	2.28 (6/428; 15/2435)	ostta01g06340 ostta01g06350 ostta02g00100 ostta11g02160 ostta12g00980 ostta16g01060
GO:0071824	protein-DNA complex subunit organization	0.0343575866163227	0.181452952910162	2.28 (6/428; 15/2435)	ostta01g06340 ostta01g06350 ostta02g00100 ostta11g02160 ostta12g00980 ostta16g01060
GO:0009117	nucleotide metabolic process	0.0359286461551447	0.186534095114132	1.47 (21/428; 81/2435)	ostta01g02770 ostta01g06390 ostta02g00840 ostta02g04610 ostta04g00380 ostta05g01970 ostta05g04980 ostta06g00150 ostta06g03820 ostta07g01975 ostta07g03230 ostta09g00580 ostta09g00792 ostta09g02410 ostta10g02290 ostta11g01620 ostta12g00440 ostta13g01000 ostta15g00150 ostta16g01370 ostta16g01690
GO:0007154	cell communication	0.037177530108566	0.188480368137704	1.57 (16/428; 58/2435)	ostta03g01750 ostta04g01810 ostta04g02150 ostta05g01960 ostta05g02280 ostta06g02990 ostta07g00770 ostta07g01080 ostta07g02700 ostta08g01290 ostta08g02570 ostta09g01280 ostta09g03950 ostta10g02880 ostta13g01170 ostta17g01230
GO:0072522	purine-containing compound biosynthetic process	0.0375341489126459	0.188480368137704	1.63 (14/428; 49/2435)	ostta01g06390 ostta02g00840 ostta04g00380 ostta05g01970 ostta06g00150 ostta06g03820 ostta07g01975 ostta07g03230 ostta09g00580 ostta09g00792 ostta10g02290 ostta12g01290 ostta15g00150 ostta16g01370
GO:0044265	cellular macromolecule catabolic process	0.0439227441178582	0.217003710327619	1.67 (12/428; 41/2435)	ostta01g03110 ostta01g05005 ostta02g03250 ostta06g00350 ostta07g04690 ostta08g04030 ostta10g01180 ostta10g01910 ostta10g03135 ostta15g00420 ostta16g02245 ostta20g00580
GO:0015980	energy derivation by oxidation of organic compounds	0.0470667575587528	0.228845888882157	2.13 (6/428; 16/2435)	ostta06g03120 ostta08g02280 ostta09g02410 ostta12g00440 ostta13g01000 ostta14g00080
GO:0006164	purine nucleotide biosynthetic process	0.0479452046858465	0.229474581637851	1.61 (13/428; 46/2435)	ostta01g06390 ostta02g00840 ostta04g00380 ostta05g01970 ostta06g00150 ostta06g03820 ostta07g01975 ostta07g03230 ostta09g00580 ostta09g00792 ostta10g02290 ostta15g00150 ostta16g01370
